Date,Market,Company Name,Symbol,Price,Volume
2020-07-21,NASDAQ,Microsoft Corporation,MSFT,208.75,38105800
2020-07-21,NYSE,Berkshire Hathaway Inc.,BRK,288201,500
2020-07-21,NYSE,Johnson & Johnson,JNJ,149.74,5579700
2020-07-22,NASDAQ,Apple Inc.,AAPL,97.27,89001600
2020-07-22,NASDAQ,Microsoft Corporation,MSFT,211.75,49605700
2020-07-22,NYSE,Berkshire Hathaway Inc.,BRK,287961,200
2020-07-22,NYSE,Johnson & Johnson,JNJ,150.01,5910200
2020-07-23,NASDAQ,Apple Inc.,AAPL,92.85,197004400
2020-07-23,NASDAQ,Microsoft Corporation,MSFT,202.54,67457000
2020-07-23,NYSE,Berkshire Hathaway Inc.,BRK,289436,300
2020-07-23,NYSE,Johnson & Johnson,JNJ,149.61,6566300
2020-07-24,NASDAQ,Apple Inc.,AAPL,92.61,185438800
2020-07-24,NASDAQ,Microsoft Corporation,MSFT,201.3,39827000
2020-07-24,NYSE,Berkshire Hathaway Inc.,BRK,291621,300
2020-07-24,NYSE,Johnson & Johnson,JNJ,148.12,5405900
2020-07-27,NASDAQ,Apple Inc.,AAPL,94.81,121214000
2020-07-27,NASDAQ,Microsoft Corporation,MSFT,203.85,30160900
2020-07-27,NYSE,Berkshire Hathaway Inc.,BRK,288107,300
2020-07-27,NYSE,Johnson & Johnson,JNJ,147.18,5675200
2020-07-28,NASDAQ,Apple Inc.,AAPL,93.25,103625600
2020-07-28,NASDAQ,Microsoft Corporation,MSFT,202.02,23251400
2020-07-28,NYSE,Berkshire Hathaway Inc.,BRK,290940,300
2020-07-28,NYSE,Johnson & Johnson,JNJ,146.83,4842200
2020-07-29,NASDAQ,Apple Inc.,AAPL,95.04,90329200
2020-07-29,NASDAQ,Microsoft Corporation,MSFT,204.06,19632600
2020-07-29,NYSE,Berkshire Hathaway Inc.,BRK,294496,300
2020-07-29,NYSE,Johnson & Johnson,JNJ,146.54,4489100
2020-07-30,NASDAQ,Apple Inc.,AAPL,96.19,158130000
2020-07-30,NASDAQ,Microsoft Corporation,MSFT,203.9,25079600
2020-07-30,NYSE,Berkshire Hathaway Inc.,BRK,291362,200
2020-07-30,NYSE,Johnson & Johnson,JNJ,146.84,5922500
2020-07-31,NASDAQ,Apple Inc.,AAPL,106.26,374336800
2020-07-31,NASDAQ,Microsoft Corporation,MSFT,205.01,51248000
2020-07-31,NYSE,Berkshire Hathaway Inc.,BRK,293631,300
2020-07-31,NYSE,Johnson & Johnson,JNJ,145.76,8259600
2020-08-03,NASDAQ,Apple Inc.,AAPL,108.94,308151200
2020-08-03,NASDAQ,Microsoft Corporation,MSFT,216.54,78983000
2020-08-03,NYSE,Berkshire Hathaway Inc.,BRK,298800,500
2020-08-03,NYSE,Johnson & Johnson,JNJ,147.35,4078700
2020-08-04,NASDAQ,Apple Inc.,AAPL,109.67,173071600
2020-08-04,NASDAQ,Microsoft Corporation,MSFT,213.29,49280100
2020-08-04,NYSE,Berkshire Hathaway Inc.,BRK,300330,300
2020-08-04,NYSE,Johnson & Johnson,JNJ,147.22,4162200
2020-08-05,NASDAQ,Apple Inc.,AAPL,110.06,121992000
2020-08-05,NASDAQ,Microsoft Corporation,MSFT,212.94,28858600
2020-08-05,NYSE,Berkshire Hathaway Inc.,BRK,305200,600
2020-08-05,NYSE,Johnson & Johnson,JNJ,148.4,5493200
2020-08-06,NASDAQ,Apple Inc.,AAPL,113.9,202428800
2020-08-06,NASDAQ,Microsoft Corporation,MSFT,216.35,32656800
2020-08-06,NYSE,Berkshire Hathaway Inc.,BRK,307455,41400
2020-08-06,NYSE,Johnson & Johnson,JNJ,147.55,4837900
2020-08-07,NASDAQ,Apple Inc.,AAPL,111.11,198045600
2020-08-07,NASDAQ,Microsoft Corporation,MSFT,212.48,27789600
2020-08-07,NYSE,Berkshire Hathaway Inc.,BRK,314334,400
2020-08-07,NYSE,Johnson & Johnson,JNJ,148.6,3634300
2020-08-10,NASDAQ,Apple Inc.,AAPL,112.73,212403600
2020-08-10,NASDAQ,Microsoft Corporation,MSFT,208.25,36716500
2020-08-10,NYSE,Berkshire Hathaway Inc.,BRK,318830,400
2020-08-10,NYSE,Johnson & Johnson,JNJ,148.03,4096600
2020-08-11,NASDAQ,Apple Inc.,AAPL,109.38,187902400
2020-08-11,NASDAQ,Microsoft Corporation,MSFT,203.38,36446500
2020-08-11,NYSE,Berkshire Hathaway Inc.,BRK,319380,500
2020-08-11,NYSE,Johnson & Johnson,JNJ,146.97,6388400
2020-08-12,NASDAQ,Apple Inc.,AAPL,113.01,165944800
2020-08-12,NASDAQ,Microsoft Corporation,MSFT,209.19,28041400
2020-08-12,NYSE,Berkshire Hathaway Inc.,BRK,320000,400
2020-08-12,NYSE,Johnson & Johnson,JNJ,149.66,5258100
2020-08-13,NASDAQ,Apple Inc.,AAPL,115.01,210082000
2020-08-13,NASDAQ,Microsoft Corporation,MSFT,208.7,22588900
2020-08-13,NYSE,Berkshire Hathaway Inc.,BRK,318114,300
2020-08-13,NYSE,Johnson & Johnson,JNJ,148,5155500
2020-08-14,NASDAQ,Apple Inc.,AAPL,114.91,165565200
2020-08-14,NASDAQ,Microsoft Corporation,MSFT,208.9,17958900
2020-08-14,NYSE,Berkshire Hathaway Inc.,BRK,316251,200
2020-08-14,NYSE,Johnson & Johnson,JNJ,148.24,4240200
2020-08-17,NASDAQ,Apple Inc.,AAPL,114.61,119561600
2020-08-17,NASDAQ,Microsoft Corporation,MSFT,210.28,20184800
2020-08-17,NYSE,Berkshire Hathaway Inc.,BRK,310220,400
2020-08-17,NYSE,Johnson & Johnson,JNJ,148.99,4306900
2020-08-18,NASDAQ,Apple Inc.,AAPL,115.56,105633600
2020-08-18,NASDAQ,Microsoft Corporation,MSFT,211.49,21336200
2020-08-18,NYSE,Berkshire Hathaway Inc.,BRK,313419,200
2020-08-18,NYSE,Johnson & Johnson,JNJ,150.09,4322600
2020-08-19,NASDAQ,Apple Inc.,AAPL,115.71,145538000
2020-08-19,NASDAQ,Microsoft Corporation,MSFT,209.7,27627600
2020-08-19,NYSE,Berkshire Hathaway Inc.,BRK,310800,300
2020-08-19,NYSE,Johnson & Johnson,JNJ,150.39,7816300
2020-08-20,NASDAQ,Apple Inc.,AAPL,118.28,126907200
2020-08-20,NASDAQ,Microsoft Corporation,MSFT,214.58,26981500
2020-08-20,NYSE,Berkshire Hathaway Inc.,BRK,309300,300
2020-08-20,NYSE,Johnson & Johnson,JNJ,151.42,4874700
2020-08-21,NASDAQ,Apple Inc.,AAPL,124.37,338054800
2020-08-21,NASDAQ,Microsoft Corporation,MSFT,213.02,36249300
2020-08-21,NYSE,Berkshire Hathaway Inc.,BRK,311126,400
2020-08-21,NYSE,Johnson & Johnson,JNJ,152.76,6722800
2020-08-24,NASDAQ,Apple Inc.,AAPL,125.86,345937600
2020-08-24,NASDAQ,Microsoft Corporation,MSFT,213.69,25460100
2020-08-24,NYSE,Berkshire Hathaway Inc.,BRK,318800,400
2020-08-24,NYSE,Johnson & Johnson,JNJ,152.15,5387900
2020-08-25,NASDAQ,Apple Inc.,AAPL,124.82,211495600
2020-08-25,NASDAQ,Microsoft Corporation,MSFT,216.47,23043700
2020-08-25,NYSE,Berkshire Hathaway Inc.,BRK,319970,300
2020-08-25,NYSE,Johnson & Johnson,JNJ,152.06,3863500
2020-08-26,NASDAQ,Apple Inc.,AAPL,126.52,163022400
2020-08-26,NASDAQ,Microsoft Corporation,MSFT,221.15,39600800
2020-08-26,NYSE,Berkshire Hathaway Inc.,BRK,322301,400
2020-08-26,NYSE,Johnson & Johnson,JNJ,152.3,8008300
2020-08-27,NASDAQ,Apple Inc.,AAPL,125.01,155552400
2020-08-27,NASDAQ,Microsoft Corporation,MSFT,226.58,57602200
2020-08-27,NYSE,Berkshire Hathaway Inc.,BRK,325659,600
2020-08-27,NYSE,Johnson & Johnson,JNJ,152.98,5575400
2020-08-28,NASDAQ,Apple Inc.,AAPL,124.81,187630000
2020-08-28,NASDAQ,Microsoft Corporation,MSFT,228.91,26292900
2020-08-28,NYSE,Berkshire Hathaway Inc.,BRK,327431,300
2020-08-28,NYSE,Johnson & Johnson,JNJ,153.64,5395700
2020-08-31,NASDAQ,Apple Inc.,AAPL,129.04,225702700
2020-08-31,NASDAQ,Microsoft Corporation,MSFT,225.53,28774200
2020-08-31,NYSE,Berkshire Hathaway Inc.,BRK,327560,500
2020-08-31,NYSE,Johnson & Johnson,JNJ,153.41,6362700
2020-09-01,NASDAQ,Apple Inc.,AAPL,134.18,152470100
2020-09-01,NASDAQ,Microsoft Corporation,MSFT,227.27,25791200
2020-09-01,NYSE,Berkshire Hathaway Inc.,BRK,327440,300
2020-09-01,NYSE,Johnson & Johnson,JNJ,151.52,6309200
2020-09-02,NASDAQ,Apple Inc.,AAPL,131.4,200119000
2020-09-02,NASDAQ,Microsoft Corporation,MSFT,231.65,34080800
2020-09-02,NYSE,Berkshire Hathaway Inc.,BRK,332840,400
2020-09-02,NYSE,Johnson & Johnson,JNJ,153.83,6881900
2020-09-03,NASDAQ,Apple Inc.,AAPL,120.88,257599600
2020-09-03,NASDAQ,Microsoft Corporation,MSFT,217.3,58400300
2020-09-03,NYSE,Berkshire Hathaway Inc.,BRK,327360,600
2020-09-03,NYSE,Johnson & Johnson,JNJ,149.55,8672800
2020-09-04,NASDAQ,Apple Inc.,AAPL,120.96,332607200
2020-09-04,NASDAQ,Microsoft Corporation,MSFT,214.25,59664100
2020-09-04,NYSE,Berkshire Hathaway Inc.,BRK,327401,400
2020-09-04,NYSE,Johnson & Johnson,JNJ,148.59,7200100
2020-09-08,NASDAQ,Apple Inc.,AAPL,112.82,231366600
2020-09-08,NASDAQ,Microsoft Corporation,MSFT,202.66,52924300
2020-09-08,NYSE,Berkshire Hathaway Inc.,BRK,327200,400
2020-09-08,NYSE,Johnson & Johnson,JNJ,147.26,8756800
2020-09-09,NASDAQ,Apple Inc.,AAPL,117.32,176940500
2020-09-09,NASDAQ,Microsoft Corporation,MSFT,211.29,45679000
2020-09-09,NYSE,Berkshire Hathaway Inc.,BRK,329760,400
2020-09-09,NYSE,Johnson & Johnson,JNJ,149.7,6960700
2020-09-10,NASDAQ,Apple Inc.,AAPL,113.49,182274400
2020-09-10,NASDAQ,Microsoft Corporation,MSFT,205.37,35461500
2020-09-10,NYSE,Berkshire Hathaway Inc.,BRK,327214,400
2020-09-10,NYSE,Johnson & Johnson,JNJ,146.91,6191800
2020-09-11,NASDAQ,Apple Inc.,AAPL,112,180860300
2020-09-11,NASDAQ,Microsoft Corporation,MSFT,204.03,33620100
2020-09-11,NYSE,Berkshire Hathaway Inc.,BRK,327115,400
2020-09-11,NYSE,Johnson & Johnson,JNJ,147.78,3934700
2020-09-14,NASDAQ,Apple Inc.,AAPL,115.36,140150100
2020-09-14,NASDAQ,Microsoft Corporation,MSFT,205.41,30375800
2020-09-14,NYSE,Berkshire Hathaway Inc.,BRK,329725,500
2020-09-14,NYSE,Johnson & Johnson,JNJ,148.35,4375800
2020-09-15,NASDAQ,Apple Inc.,AAPL,115.54,184642000
2020-09-15,NASDAQ,Microsoft Corporation,MSFT,208.78,21823900
2020-09-15,NYSE,Berkshire Hathaway Inc.,BRK,328804,400
2020-09-15,NYSE,Johnson & Johnson,JNJ,148.89,3658800
2020-09-16,NASDAQ,Apple Inc.,AAPL,112.13,154679000
2020-09-16,NASDAQ,Microsoft Corporation,MSFT,205.05,26328100
2020-09-16,NYSE,Berkshire Hathaway Inc.,BRK,329801,600
2020-09-16,NYSE,Johnson & Johnson,JNJ,148.4,4323000
2020-09-17,NASDAQ,Apple Inc.,AAPL,110.34,178011000
2020-09-17,NASDAQ,Microsoft Corporation,MSFT,202.91,34011300
2020-09-17,NYSE,Berkshire Hathaway Inc.,BRK,326401,400
2020-09-17,NYSE,Johnson & Johnson,JNJ,147.17,5461400
2020-09-18,NASDAQ,Apple Inc.,AAPL,106.84,287104900
2020-09-18,NASDAQ,Microsoft Corporation,MSFT,200.39,55225300
2020-09-18,NYSE,Berkshire Hathaway Inc.,BRK,327601,800
2020-09-18,NYSE,Johnson & Johnson,JNJ,149.18,12174000
2020-09-21,NASDAQ,Apple Inc.,AAPL,110.08,195713800
2020-09-21,NASDAQ,Microsoft Corporation,MSFT,202.54,39839700
2020-09-21,NYSE,Berkshire Hathaway Inc.,BRK,319534,500
2020-09-21,NYSE,Johnson & Johnson,JNJ,145.1,7574500
2020-09-22,NASDAQ,Apple Inc.,AAPL,111.81,183055400
2020-09-22,NASDAQ,Microsoft Corporation,MSFT,207.42,33517100
2020-09-22,NYSE,Berkshire Hathaway Inc.,BRK,320601,300
2020-09-22,NYSE,Johnson & Johnson,JNJ,144.21,5295900
2020-09-23,NASDAQ,Apple Inc.,AAPL,107.12,150718700
2020-09-23,NASDAQ,Microsoft Corporation,MSFT,200.59,30803800
2020-09-23,NYSE,Berkshire Hathaway Inc.,BRK,314840,200
2020-09-23,NYSE,Johnson & Johnson,JNJ,144.44,8784400
2020-09-24,NASDAQ,Apple Inc.,AAPL,108.22,167743300
2020-09-24,NASDAQ,Microsoft Corporation,MSFT,203.19,31202500
2020-09-24,NYSE,Berkshire Hathaway Inc.,BRK,313780,300
2020-09-24,NYSE,Johnson & Johnson,JNJ,144.67,5614800
2020-09-25,NASDAQ,Apple Inc.,AAPL,112.28,149981400
2020-09-25,NASDAQ,Microsoft Corporation,MSFT,207.82,29437300
2020-09-25,NYSE,Berkshire Hathaway Inc.,BRK,315156,200
2020-09-25,NYSE,Johnson & Johnson,JNJ,145.66,5531200
2020-09-28,NASDAQ,Apple Inc.,AAPL,114.96,137672400
2020-09-28,NASDAQ,Microsoft Corporation,MSFT,209.44,32004900
2020-09-28,NYSE,Berkshire Hathaway Inc.,BRK,320061,500
2020-09-28,NYSE,Johnson & Johnson,JNJ,147.11,5843200
2020-09-29,NASDAQ,Apple Inc.,AAPL,114.09,99382200
2020-09-29,NASDAQ,Microsoft Corporation,MSFT,207.26,24221900
2020-09-29,NYSE,Berkshire Hathaway Inc.,BRK,315891,600
2020-09-29,NYSE,Johnson & Johnson,JNJ,147.06,6768600
2020-09-30,NASDAQ,Apple Inc.,AAPL,115.81,142675200
2020-09-30,NASDAQ,Microsoft Corporation,MSFT,210.33,33780700
2020-09-30,NYSE,Berkshire Hathaway Inc.,BRK,320001,700
2020-09-30,NYSE,Johnson & Johnson,JNJ,148.88,8483700
2020-10-01,NASDAQ,Apple Inc.,AAPL,116.79,116120400
2020-10-01,NASDAQ,Microsoft Corporation,MSFT,212.46,27158400
2020-10-01,NYSE,Berkshire Hathaway Inc.,BRK,318600,600
2020-10-01,NYSE,Johnson & Johnson,JNJ,147.32,6457800
2020-10-02,NASDAQ,Apple Inc.,AAPL,113.02,144712000
2020-10-02,NASDAQ,Microsoft Corporation,MSFT,206.19,33154800
2020-10-02,NYSE,Berkshire Hathaway Inc.,BRK,317480,300
2020-10-02,NYSE,Johnson & Johnson,JNJ,146.24,5485600
2020-10-05,NASDAQ,Apple Inc.,AAPL,116.5,106243800
2020-10-05,NASDAQ,Microsoft Corporation,MSFT,210.38,21331600
2020-10-05,NYSE,Berkshire Hathaway Inc.,BRK,319000,300
2020-10-05,NYSE,Johnson & Johnson,JNJ,148.23,4992800
2020-10-06,NASDAQ,Apple Inc.,AAPL,113.16,161498200
2020-10-06,NASDAQ,Microsoft Corporation,MSFT,205.91,28554300
2020-10-06,NYSE,Berkshire Hathaway Inc.,BRK,315350,300
2020-10-06,NYSE,Johnson & Johnson,JNJ,146.26,5118200
2020-10-07,NASDAQ,Apple Inc.,AAPL,115.08,96849000
2020-10-07,NASDAQ,Microsoft Corporation,MSFT,209.83,25681100
2020-10-07,NYSE,Berkshire Hathaway Inc.,BRK,319571,200
2020-10-07,NYSE,Johnson & Johnson,JNJ,147.88,5603100
2020-10-08,NASDAQ,Apple Inc.,AAPL,114.97,83477200
2020-10-08,NASDAQ,Microsoft Corporation,MSFT,210.58,19925800
2020-10-08,NYSE,Berkshire Hathaway Inc.,BRK,323275,300
2020-10-08,NYSE,Johnson & Johnson,JNJ,148.89,4413500
2020-10-09,NASDAQ,Apple Inc.,AAPL,116.97,100506900
2020-10-09,NASDAQ,Microsoft Corporation,MSFT,215.81,26458000
2020-10-09,NYSE,Berkshire Hathaway Inc.,BRK,323470,200
2020-10-09,NYSE,Johnson & Johnson,JNJ,150.97,5054100
2020-10-12,NASDAQ,Apple Inc.,AAPL,124.4,240226800
2020-10-12,NASDAQ,Microsoft Corporation,MSFT,221.4,40461400
2020-10-12,NYSE,Berkshire Hathaway Inc.,BRK,324560,200
2020-10-12,NYSE,Johnson & Johnson,JNJ,151.84,7273200
2020-10-13,NASDAQ,Apple Inc.,AAPL,121.1,262330500
2020-10-13,NASDAQ,Microsoft Corporation,MSFT,222.86,28950800
2020-10-13,NYSE,Berkshire Hathaway Inc.,BRK,318969,300
2020-10-13,NYSE,Johnson & Johnson,JNJ,148.36,11057600
2020-10-14,NASDAQ,Apple Inc.,AAPL,121.19,151062300
2020-10-14,NASDAQ,Microsoft Corporation,MSFT,220.86,23451700
2020-10-14,NYSE,Berkshire Hathaway Inc.,BRK,316080,300
2020-10-14,NYSE,Johnson & Johnson,JNJ,148.1,7707000
2020-10-15,NASDAQ,Apple Inc.,AAPL,120.71,112559200
2020-10-15,NASDAQ,Microsoft Corporation,MSFT,219.66,22733100
2020-10-15,NYSE,Berkshire Hathaway Inc.,BRK,317540,100
2020-10-15,NYSE,Johnson & Johnson,JNJ,147.19,5978600
2020-10-16,NASDAQ,Apple Inc.,AAPL,119.02,115393800
2020-10-16,NASDAQ,Microsoft Corporation,MSFT,219.66,26057900
2020-10-16,NYSE,Berkshire Hathaway Inc.,BRK,318504,200
2020-10-16,NYSE,Johnson & Johnson,JNJ,148.1,6097000
2020-10-19,NASDAQ,Apple Inc.,AAPL,115.98,120639300
2020-10-19,NASDAQ,Microsoft Corporation,MSFT,214.22,27625800
2020-10-19,NYSE,Berkshire Hathaway Inc.,BRK,313500,300
2020-10-19,NYSE,Johnson & Johnson,JNJ,144.32,7250800
2020-10-20,NASDAQ,Apple Inc.,AAPL,117.51,124423700
2020-10-20,NASDAQ,Microsoft Corporation,MSFT,214.65,22753500
2020-10-20,NYSE,Berkshire Hathaway Inc.,BRK,315375,200
2020-10-20,NYSE,Johnson & Johnson,JNJ,144.55,5325400
2020-10-21,NASDAQ,Apple Inc.,AAPL,116.87,89946000
2020-10-21,NASDAQ,Microsoft Corporation,MSFT,214.8,22724900
2020-10-21,NYSE,Berkshire Hathaway Inc.,BRK,315206,200
2020-10-21,NYSE,Johnson & Johnson,JNJ,143.93,5221300
2020-10-22,NASDAQ,Apple Inc.,AAPL,115.75,101988000
2020-10-22,NASDAQ,Microsoft Corporation,MSFT,214.89,22351500
2020-10-22,NYSE,Berkshire Hathaway Inc.,BRK,317180,200
2020-10-22,NYSE,Johnson & Johnson,JNJ,145.08,5279700
2020-10-23,NASDAQ,Apple Inc.,AAPL,115.04,82572600
2020-10-23,NASDAQ,Microsoft Corporation,MSFT,216.23,18879600
2020-10-23,NYSE,Berkshire Hathaway Inc.,BRK,319344,300
2020-10-23,NYSE,Johnson & Johnson,JNJ,145.24,4154400
2020-10-26,NASDAQ,Apple Inc.,AAPL,115.05,111850700
2020-10-26,NASDAQ,Microsoft Corporation,MSFT,210.08,37111600
2020-10-26,NYSE,Berkshire Hathaway Inc.,BRK,312735,300
2020-10-26,NYSE,Johnson & Johnson,JNJ,143.97,6929500
2020-10-27,NASDAQ,Apple Inc.,AAPL,116.6,92276800
2020-10-27,NASDAQ,Microsoft Corporation,MSFT,213.25,36700300
2020-10-27,NYSE,Berkshire Hathaway Inc.,BRK,310540,200
2020-10-27,NYSE,Johnson & Johnson,JNJ,143.15,4890100
2020-10-28,NASDAQ,Apple Inc.,AAPL,111.2,143937800
2020-10-28,NASDAQ,Microsoft Corporation,MSFT,202.68,51195600
2020-10-28,NYSE,Berkshire Hathaway Inc.,BRK,301740,500
2020-10-28,NYSE,Johnson & Johnson,JNJ,138.36,8426100
2020-10-29,NASDAQ,Apple Inc.,AAPL,115.32,146129200
2020-10-29,NASDAQ,Microsoft Corporation,MSFT,204.72,31432600
2020-10-29,NYSE,Berkshire Hathaway Inc.,BRK,303000,200
2020-10-29,NYSE,Johnson & Johnson,JNJ,137.19,7205400
2020-10-30,NASDAQ,Apple Inc.,AAPL,108.86,190272600
2020-10-30,NASDAQ,Microsoft Corporation,MSFT,202.47,36953700
2020-10-30,NYSE,Berkshire Hathaway Inc.,BRK,302500,200
2020-10-30,NYSE,Johnson & Johnson,JNJ,137.11,7364100
2020-11-02,NASDAQ,Apple Inc.,AAPL,108.77,122515100
2020-11-02,NASDAQ,Microsoft Corporation,MSFT,202.33,30774400
2020-11-02,NYSE,Berkshire Hathaway Inc.,BRK,306375,200
2020-11-02,NYSE,Johnson & Johnson,JNJ,138.69,7084000
